,,,,,
,,,,,
State,X,Y,Date,Report ID,Description
,-98.13028,35.33389,6/1/2003,6513, Daylight road crossing sighting by motorist in Cogar
,-95.62278,34.11306,6/17/1905,6541, Young hunters have night time encounter north of Red River
,-96.60222,35.26808,11/1/1974,6644, Deer hunters have daylight sighting near Seminole. 
,-95.74556,36.18889,11/1/2002,7062, Woman has sighting through dental office window. 
,-97.33528,35.27639,1/1/2003,7473, Family finds tracks and has close visual encounter.
,-97.21555,35.42014,7/1/1999,8381, Young man has midnight close encounter.
,-94.7325,34.689,4/1/2004,8543, Turkey hunter has close encounter with bigfoot in Kiamichi Mountains
,-95.60667,35.7575,4/1/2000,8591, Oil well owner and rig hand have road crossing encounter. 
,-95.26167,34.92333,6/3/1905,8678," Mother and sons have encounter with unidentified ""prowler."""
,-97.5625,35.24194,9/1/2004,9376," While walking dog, man has early evening encounter not far from Canadian River"
,-99.1702,35.3011,9/1/1973,9765, Motorist and children have daylight sighting near Burns Flat.
,-97.07361,33.82444,8/1/2004,10074, Hog hunter has dusk encounter in Love Valley Wildlife Management Area
,-98.62833,34.62944,1/1/2005,10234, Large white creature seen in tree
,-95.65417,34.81417,7/1/1972,10595, Family has early morning encounter at small bridge
,-97.00389,35.68583,7/1/2005,12204, Motorist has midnight road cross encounter. 
,-95.97023,35.36895,8/1/1986,12712," Woman remembers large bipedal creature running thru pasture at night, south of Henryetta"
,-96.21,34.25,10/1/2004,13348, Night time sighting truck driver near Clear Boggy Creek
,-94.68028,34.36778,11/1/1996,25703," Experienced hunter decribes a brief standoff at approx. 80 yards, in daylight, near Smithville"
,-95.94727,35.2933,6/1/2009,26226, Daylight roadside sighting near Eufala
,-96.12164,36.62116,8/1/2009,26543, Nightime roadside sighting south of Woolaroc 
,-96.36707,36.03501,9/1/2009,26554, Man has nighttime sighting of two bipedal creatures behind his home near Mannford
,-96.63857,34.21174,10/1/2009,26767, Camper sees large bipedal creature leave her camp heading to the river.
,-98.61497,34.76134,9/1/2005,27206, Young man sees two white hairy creatures while hiking in the Wichita Mountains
,-94.78227,36.4168,9/1/1979,27477, Man remembers seeing a large white hairy man at a cemetery outside the city of Jay
,-95.79677,36.13222,8/1/1966,34555, Woman recalls her nighttime face to face encounter at her window outside Tulsa
,-94.38045,34.4082,3/1/2012,34657, Daylight sighting along a highway near Big Cedar
,-94.66875,35.0271,5/1/2012,35459, Early morning sighting on US 59 near Poteau
,-98.99414,34.38638,3/1/1987,36011, Man recalls night time sighting at an airport outside Frederick
,-121.9123,45.65125,7/1/1995,109, Union Pacific Railway Conductor Observes Great Ape on Railroad Trackbed
,-123.3471,45.63606,1984/85?,191, Daytime sighting by motorists along Hwy 6 near Glenwood
,-122.8889,45.63893,6/16/1905,531," Woman witnesses large, hairy man-like creature outside home"
,-123.7027,45.06215,9/1/2000,548, Motorist observes bipedal creature crossing highway
,-123.3604,44.55505,10/1/1980,553, Morning sighting by brothers near Yoncalla
,-122.3876,45.4237,6/1/1971,604, Nightime sighting by motorists near Boring
,-121.9524,44.27795,7/1/2000,673, Hiker encounters large animal at close range in Mount Washington Wilderness
,-123.5469,45.5891,8/1/1998,690, Close-range observation lasting roughly 1.5 hours
,-118.2742,45.3233,7/1/1991,694, Family sees stooped-over creature walking along forest line
,-123.3768,45.59669,11/1/1997,702, Group of people witness two Sasquatch run through a clearing
,-122.533,45.12545,7/1/1995,707, Camp counselor doing trail work has daylight sighting near the Molalla River
,-117.991,45.84175,9/1/1994,980, Elk hunter spots reddish-brown sasquatch
,-124.2,40.1,2/1/1980,1031, Large Bipedal Animal Seen Crossing Rural Road and Climbing Cutbank
,-118.0811,45.99215,5/1/1992,1065, Brothers see sasquatch watching them
,-118.9491,44.39104,8/1/1976,1318, Early evening sighting in Canyon City
,-118.42,45.5,6/1/1976,1635, Travelers watch tan-brown 5-6 foot hairy creature drink from stream with cupped hands
,-124.53,42.82,8/1/1986,1720, Two sets of bigfoot trackways at Cape Blanco Beach on southern Oregon coast
,-122.9903,45.48204,10/1/2000,1829, Motorist witnesses two-legged man-like creature in field just off Hillsboro highway
,-123.866,45.75449,9/1/1997,2102, Two hikers have early morning sighting near Tillamook
,-122.6397,44.8633,est mid-70,2628, Family encounters upright creature while camping at Silver Falls
,-124.3,42.07,3/1/2001,2841," Two hikers both hear strange sounds in a creek culvert, investigate to see two ape-like creatures sitting at"
,-124.3,42.08,6/1/2001,2900, Evening beach walker with dog observes two huge upright dark hunched ape-man figures swinging arms and walkin
,-121.5835,45.3725,10/1/1970,3050, Graceful creature ran by man when he was 15
,-123.175,43.225,September 1980-1,3295, Afternoon sighting in hills between Oakland and Sutherlin
,-123.875,43.54165,11/1/1995,3297, Daytime sightings by hunters near Headwaters Ridge in Elliot State Forest
,-121.9139,45.33175,11/1/2001,3441, Oregon resident near Mt. Hood catches glimpse of a bigfoot in his neighborhood
,-122.1884,45.55364,1/1/2002,3624," Nighttime sighting by motorist on I-84, west of Multnomah Falls"
,-123.3833,42.375,7/1/1975,3702, Daytime sighting by swimmers in Wolf Creek area
,-122.4163,45.3894,8/1/1978,4475, Nighttime sighting by motorist between Barton and Carver
,-123.449,42.39031,6/1/2002,4481, Sighting by young man trimming lawn near Grants Pass
,-122.0505,44.23861,3/1/1977,4595," Late night sighting by family along Hwy 126, near McKenzie Bridge"
,-123.4166,44.58335,8/1/2002,4846, Boy has two encounters at eastern edge of Coast Range.
,-121.8735,45.63923,9/1/2002,5100," Hiker sees, attempts to photograph a sasquatch in the Columbia Gorge"
,-118.875,45.46571,12/1/2002,5505, Rural Oregon resident sees a bigfoot look into the window
,-123.975,44.19167,8/1/1984,5529, Couple has daytime sighting in the Big Creek Wilderness Area
,-121.726,44.42565,10/1/2002,5610, Three guests at Suttle Lake Resort get long look at three sasquatches
,-118.1253,45.9957,6/1/1976,7124, Boy Scout sees part of retreating sasquatch
,-121.4755,44.2157,4/1/1994,7263, Boy sees large biped crossing road behind school  bus
,-121.8955,43.5705,8/1/1980,7298, Two fishermen encounter an unknown biped along a creek
,-122.1,43.6165,11/1/2003,7366, Couple in car observe an upright animal crossing highway
,-123.694,45.0608,12/1/2003,7537, Sasquatch crosses road in Coast Range in front of car
,-118.415,44.825,11/1/1973,7562, Hunter briefly observes a stationary upright animal before it runs away
,-122.4888,45.0837,8/1/1984,7662, Girls see retreating biped near Molalla River
,-122.3352,45.5145,October 1979-80,7789, Members of Job Corps group have several encounters
,-122.1629,42.8673,July 1980s,8025, Camper has night sighting near Crater Lake
,-123.1611,43.3029,10/1/2002,8227," Driver stops, approaches bigfoot on foot"
,-123.6416,42.24165,7/1/2002,8392, Sasquatch walks across road near major forest fire
,-124.0598,43.2547,5/2/1905,8745," One audible and two visual, early evening encounters by a coastal witness near the North Fork of the Coquille"
,-122.475,42.6,7/1/2004,8986," While towing trailer to campsite, family has mid-morning road encounter near Butte Falls"
,-121.6796,45.274,9/1/2001,9109," Couple has fleeting, afternoon encounter near Barlow Pass"
,-122.1814,43.3622,8/1/2004,9248, Hunter hears morning vocalization and has evening sighting north of Diamond Lake
,-122.0802,43.08929,9/1/2004,9352," Driver has daylight, road-cross encounter near Chiloquin"
,-123.311,43.5251,10/1/1991,9393, Driver has early morning encounter near Rice Hill
,-118.3692,44.9723,9/1/2004,9604, Campers have several visual encounters
,-121.1537,44.8464,"71, 83, 94",9785, Repeated encounters by Native American family
,-117.2022,45.0018,5/1/1996,9797, Young siblings at play have visual encounter
,-118.6016,45.5789,12/1/1985,10095, Large truck halts in front of sasquatch on I-84
,-123.9513,46.19945,9/1/1993,10097, Skateboarders have encounter near Fort Stevens
,-124.1214,43.9311,12/1/1978,10977," Lady walking with dog has lengthy, close nighttime encounter"
,-123.5381,42.1533,September 1976-77,11016, Young witness has encounter during thunderstorm near Cave Junction.
,-124.0133,46.2262,February 1978-79,11147, Storm watchers on tower observe animal on beach. 
,-122.095,44.7679,6/1/2003,11818, Fisherman has close sighting on Breitenbush River
,-121.6384,44.56625,6/1/2005,11886, Tracks found south of the Warm Springs Reservation        (REPORT UPDATED)
,-123.4034,42.354,6/1/2005,12019, Witness sees biped leaving her yard
,-122.1954,43.31815,7/1/1956,12021, Boy encounters animal near Lemolo Lake
,-121.9165,45.33,6/1/1993,12216, Family is approached near their forest cabin.
,-123.972,45.145,8/1/1995,13653, Dusk sighting by a US Forest Service Law Enforcement Officer on the beach south of Tillamook
,-124.2148,42.28445,11/1/1974,13729, Logging crew has daytime sighting.
,-122.585,44.915,10/1/1995,15067, Brief daylight sighting by hunter near Silver Creek Falls State Park
,-118.5654,45.6605,9/1/1994,15746, Native American woman recalls childhood sighting on family property near Cayuse
,-123.5585,43.2073,8/1/2002,22996, Girl describes close encounter on family property in the Lookingglass / Roseburg area
,-123.2725,42.02106,10/1/1975,23771, Young hunter sees and hears a sasquatch near Applegate.
,-123.6956,45.06881,10/1/1982,24399, Elk hunter watches large and small upright animals cross beneath power lines.
,-121.8388,45.31061,8/1/2008,24631, Motorists see an ape run across Hwy 26 near dusk outside of Rhododendron
,-121.9584,45.0295,1/1/1996,24826, Couple meets sasquatch and finds nest in cave.
,-122.2347,44.95023,8/1/2008,24882, Four campers have nighttime visitation and then a visual observation of a sasquatch near Estacada
,-123.6216,42.16024,6/28/1905,26646, Daylight sighting by mother and daughter at the Illinois River outside Cave Junction
,-121.7084,45.8417,10/1/2009,26718, Late night road crossing sighting by hunters near the eastern boundary of Mt. Hood National Forest
,-122.1322,44.40946,8/1/2012,36370, Close encounter scares hunters off their campsite east of Sweet Home
,-121.9104,43.48257,8/1/1978,37044, Memory told of a daylight sighting while fishing a creek near Crescent Lake Junction
,-124.43,43,10/1/2004,42352, Early evening close encounter near Bandon by mushroom hunters leaving the forest
,-77.8768,41.7655,5/1/2004,8633, Trucker has nighttime sighting on Denton Hill east of Coudersport
,-78.65621,41.9548,10/1/1963,9546, Teens chased by upright running animal near Bradford
,-79.56702,40.05148,10/1/1994,9607, Thirteen year old boy has afternoon sighting while playing. 
,-78.42314,40.97015,8/1/1978,10632, Young boy observes animal chasing family horses
,-79.8765,40.357,June Mid 80's,11228, Two teenagers have a surprise encounter in mid - 80's
,-80.54177,41.91826,5/30/1905,11506, Youth watches while bipedal creature pushes down trees
,-76.804,41.4065,7/1/2005,12034, Truck driver has late afternoon encounter while dumping stone
,-77.27178,39.76366,7/1/1961,12951," Possible encounter between a juvenile and a human child, near Gettysburg"
,-79.9167,40.5833,1/1/2006,13714, Daylight sighting behind business near Allison Park
,-78.377,41.01865,1/1/1921,14358, Old newspaper article (Clearfield Progress - Pennsylvania) sightings by farmers in Clearfield County
,-79.6575,40.5258,10/1/1996,14677, Late night road crossing near Apollo
,-80.0107,40.6166,5/24/1905,14707, Man recalls childhood sighting near Allison Park
,-79.7668,40.5278,7/1/2006,15306, Young Woman Observes Large Biped in a Field east of Pittsburgh
,-75.06665,40.4225,8/1/1968,19170, Woman describes sighting in teen years in Tohicken Valley Park 
,-80.25475,40.52825,11/1/2004,19589, Dawn sighting by hunter within 2 miles of boundary of Pittsburgh International Airport
,-75.37814,40.37726,10/1/2007,21962, Bow Hunter Encounters Strange Creature near Argus
,-79.16817,40.32247,9/1/1967,23956, Man recounts boyhood sighting at Fairfield Summer Camp near Ligonier 
,-75.205,41.115,September 1978-1979,24442, Woman remembers witnessing a tall hairy figure in the Pocono Mountains 
,-78.5826,41.12782,9/1/2008,24731, Brief sighting by motorist on Rt. 80 just west of the town of Clearfield
,-78.66863,41.97226,9/1/1973,26888, Man recalls his encounter after riding his dirt bike as a young man near Bradford
,-74.53322,41.02176,10/1/1988,43758, Hunter recalls his observation of a dark figure crawling on a family farm near Markton
,-74.85745,40.1316,2/1/2014,44445, Man has late night road crossing encounter outside Levittown
,-80.26563,41.21365,October 1978 or 79,48013, Memory told of a close daylight encounter behind a home outside Sandy Lake
,-71.5,41.45,9/1/1974,6496, Bicycling student has night encounter
,-71.65183,41.432,5/31/1905,6643, Mother and son see sasquatch closeup from road
,-71.6568,41.98067,10/1/1998,15923, Daylight sighting by mountain biker in Black Hut Management Area outside Glendale
,-79.65835,36.86345,?84-86?,2549, Hairy humanoid biped seen diving into the Great Pee Dee River
,-80.3891,34.59,10/1/2003,9475, Two turkey farmers have nighttime sighting near Jefferson
,-78.9211,33.72,4/1/1974,11487, Security policeman has nighttime sighting at Myrtle Beach Air Force Base
,-81.61264,32.98597,7/1/2005,12205, Late night sighting by motorists near GA/SC border
,-83.11639,34.65375,7/1/1987,13170, Daylight sighting by motorists on Hwy 24 near Seneca
,-80.156,33.007,6/1/1970,13673," Various incidents around home with women and children only, near Summerville"
,-80.074,34.374,3/1/2006,14154, Night time sighting by motorist near Hartsville
,-82.38998,34.52414,6/3/1905,16962, Possible early morning sighting along country road near Pickens
,-80.316,33.096,1/1/2007,17306, Early morning sighting by paper carrier in rural Ridgeville
